"Protein Groups Protein Group ID"	"Peptide Groups Peptide Group ID"
"2625"	"180338"
"2625"	"41752"
"147"	"163286"
"147"	"44923"
"147"	"98760"
"325"	"1277"
"325"	"114932"
"325"	"49873"
"397"	"169022"
"397"	"52766"
"397"	"63782"
"2019"	"9552"
"2019"	"1753"
"2019"	"10240"
"1891"	"129008"
"1891"	"47166"
"1891"	"169308"
"1161"	"145732"
"1161"	"134820"
"1161"	"18256"
"355"	"185637"
"355"	"50148"
"355"	"141017"
"3112"	"178850"
"3112"	"181401"
"3112"	"156311"
"531"	"1364"
"531"	"1400"
"531"	"36328"
"3432"	"21084"
"3432"	"106666"
"3432"	"182904"
"2286"	"27232"
"2286"	"115220"
"2286"	"170738"
"3737"	"113775"
"3737"	"96252"
"3737"	"164408"
"1758"	"52357"
"1758"	"55785"
"1758"	"185777"
"1151"	"103353"
"1151"	"79445"
"1151"	"161938"
"1044"	"182496"
"1044"	"16762"
"1044"	"6536"
"3256"	"170666"
"3256"	"139058"
"3256"	"159353"
"2427"	"127347"
"2427"	"90361"
"2427"	"43173"
"358"	"115665"
"358"	"142645"
"358"	"20373"
"1292"	"85163"
"1292"	"178170"
"1292"	"41326"
"2667"	"30156"
"2667"	"118143"
"2667"	"106892"
"1182"	"111909"
"1182"	"100772"
"1182"	"159596"
"2621"	"89673"
"2621"	"56919"
"2621"	"88198"
"1591"	"46113"
"1591"	"40282"
"1591"	"165298"
"1916"	"176026"
"1916"	"184996"
"1916"	"44905"
"49"	"101285"
"49"	"178136"
"49"	"147837"
"1383"	"181469"
"1383"	"180139"
"1383"	"41878"
"582"	"31401"
"582"	"150467"
"582"	"33198"
"1845"	"33456"
"1845"	"97359"
"1845"	"110690"
"3145"	"106820"
"3145"	"160051"
"3145"	"138954"
"3233"	"173375"
"3233"	"99654"
"3233"	"171136"
"2359"	"128699"
"2359"	"93748"
"2359"	"93263"
"2631"	"107979"
"2631"	"31336"
"2631"	"46965"
"1110"	"155967"
"1110"	"157611"
"1110"	"21467"
"1665"	"1218"
"1665"	"21223"
"1665"	"11157"
"2930"	"173394"
"2930"	"147414"
"2930"	"151030"
"3445"	"104119"
"3445"	"179283"
"3445"	"143938"
"1179"	"163454"
"1179"	"7656"
"1179"	"54917"
"1245"	"129056"
"1245"	"44286"
"1245"	"116443"
"1854"	"180954"
"1854"	"33233"
"1854"	"30088"
"3010"	"173831"
"3010"	"50366"
"3010"	"34250"
"3094"	"90722"
"3094"	"13238"
"3094"	"137271"
"3525"	"102813"
"3525"	"168124"
"3525"	"174214"
"732"	"45830"
"732"	"118029"
"732"	"172941"
"2235"	"117703"
"2235"	"64256"
"2235"	"177369"
"866"	"176578"
"866"	"176579"
"866"	"27772"
"98"	"92575"
"98"	"185782"
"98"	"74606"
"1901"	"132223"
"1901"	"105866"
"1901"	"49006"
"3678"	"174665"
"3678"	"181977"
"3678"	"107854"
"925"	"99024"
"925"	"58408"
"925"	"89702"
"1590"	"3882"
"1590"	"13681"
"1590"	"23143"
"310"	"175786"
"310"	"132356"
"310"	"44641"
"3015"	"96064"
"3015"	"179618"
"3015"	"97679"
"929"	"117987"
"929"	"117988"
"929"	"62406"
"1142"	"25764"
"1142"	"177125"
"1142"	"149139"
"1367"	"6175"
"1367"	"95342"
"1367"	"145499"
"1054"	"57599"
"1054"	"120872"
"1054"	"45589"
"1181"	"101807"
"1181"	"46184"
"1181"	"12667"
"3050"	"90242"
"3050"	"177857"
"3050"	"114076"
"187"	"178706"
"187"	"25960"
"187"	"120728"
"812"	"172535"
"812"	"49211"
"812"	"23497"
"2804"	"98356"
"2804"	"181603"
"2804"	"75624"
"2811"	"55072"
"2811"	"121329"
"2811"	"6945"
"3067"	"95248"
"3067"	"7440"
"3067"	"155282"
"2206"	"118855"
"2206"	"14437"
"2206"	"100745"
"2793"	"129794"
"2793"	"180789"
"2793"	"93646"
"3500"	"95817"
"3500"	"94854"
"3500"	"7444"
"784"	"101106"
"784"	"156219"
"784"	"60197"
"1731"	"60073"
"1731"	"68211"
"1731"	"101785"
"1930"	"115276"
"1930"	"38628"
"1930"	"23644"
"3304"	"105254"
"3304"	"181121"
"3304"	"166056"
"16"	"152004"
"16"	"144093"
"16"	"43236"
"526"	"160527"
"526"	"54705"
"526"	"158494"
"1348"	"96072"
"1348"	"165240"
"1348"	"41116"
"1679"	"175326"
"1679"	"136293"
"1679"	"46882"
"2023"	"143883"
"2023"	"76495"
"2023"	"115209"
"89"	"24591"
"89"	"50173"
"89"	"159074"
"1016"	"132565"
"1016"	"9043"
"1016"	"134367"
"1208"	"103121"
"1208"	"31748"
"1208"	"8992"
"1270"	"173305"
"1270"	"1497"
"1270"	"174353"
"3548"	"172826"
"3548"	"64105"
"3548"	"162137"
"1117"	"135217"
"1117"	"169257"
"1117"	"169131"
"2411"	"57092"
"2411"	"152872"
"2411"	"168545"
"2772"	"155524"
"2772"	"35672"
"2772"	"45672"
"3725"	"89185"
"3725"	"42489"
"3725"	"102388"
"57"	"122511"
"57"	"97881"
"57"	"23009"
"74"	"162734"
"74"	"42821"
"74"	"24443"
"1684"	"107830"
"1684"	"172730"
"1684"	"142351"
"1933"	"89492"
"1933"	"181312"
"1933"	"57137"
"2032"	"99159"
"2032"	"45144"
"2032"	"174833"
"2774"	"158364"
"2774"	"133648"
"2774"	"41259"
"3495"	"28923"
"3495"	"39883"
"3495"	"120814"
"3565"	"175526"
"3565"	"5553"
"3565"	"14058"
"3806"	"120939"
"3806"	"22640"
"3806"	"13812"
"779"	"131630"
"779"	"152342"
"779"	"131067"
"1720"	"144499"
"1720"	"163090"
"1720"	"35462"
"2899"	"129525"
"2899"	"31215"
"2899"	"50791"
"3295"	"44517"
"3295"	"114512"
"3295"	"43071"
"3600"	"152625"
"3600"	"109623"
"3600"	"35546"
"444"	"179900"
"444"	"42867"
"444"	"149036"
"468"	"97101"
"468"	"90802"
"468"	"15561"
"624"	"53323"
"624"	"155404"
"624"	"8089"
"1121"	"9961"
"1121"	"97245"
"1121"	"20844"
"1341"	"95234"
"1341"	"179390"
"1341"	"180732"
"1795"	"178626"
"1795"	"162834"
"1795"	"185885"
"2559"	"91970"
"2559"	"172945"
"2559"	"184428"
"3756"	"181567"
"3756"	"169347"
"3756"	"29231"
"552"	"175643"
"552"	"24599"
"552"	"7236"
"1981"	"181535"
"1981"	"3738"
"1981"	"17482"
"3011"	"34607"
"3011"	"58369"
"3011"	"135776"
"3207"	"96897"
"3207"	"60316"
"3207"	"133468"
"3491"	"146294"
"3491"	"46513"
"3491"	"27721"
"273"	"57828"
"273"	"106212"
"273"	"133659"
"1623"	"123602"
"1623"	"158918"
"1623"	"54781"
"1926"	"47132"
"1926"	"146923"
"1926"	"123760"
"2192"	"155562"
"2192"	"14614"
"2192"	"16355"
"3293"	"18527"
"3293"	"117814"
"3293"	"117672"
"3569"	"40763"
"3569"	"92342"
"3569"	"145187"
"3801"	"181273"
"3801"	"181427"
"3801"	"108718"
"9"	"146935"
"9"	"158740"
"9"	"128463"
"62"	"47972"
"62"	"100165"
"62"	"181267"
"164"	"125160"
"164"	"174662"
"164"	"54444"
"386"	"94997"
"386"	"185227"
"386"	"155172"
"744"	"138622"
"744"	"13152"
"744"	"168290"
"1408"	"131939"
"1408"	"93185"
"1408"	"10314"
"2103"	"120880"
"2103"	"146019"
"2103"	"40880"
"2332"	"22776"
"2332"	"62592"
"2332"	"104111"
"2597"	"89147"
"2597"	"176996"
"2597"	"180199"
"2887"	"45067"
"2887"	"16086"
"2887"	"180535"
"3303"	"114535"
"3303"	"165706"
"3303"	"124628"
"3458"	"170985"
"3458"	"158844"
"3458"	"37620"
"3721"	"178887"
"3721"	"89332"
"3721"	"7526"
"441"	"103721"
"441"	"15690"
"441"	"170875"
"492"	"117837"
"492"	"113362"
"492"	"2442"
"652"	"2371"
"652"	"92326"
"652"	"118702"
"814"	"7339"
"814"	"62708"
"814"	"96991"
"951"	"184252"
"951"	"116130"
"951"	"46600"
"1565"	"103651"
"1565"	"100675"
"1565"	"15932"
"1654"	"35402"
"1654"	"140985"
"1654"	"176052"
"1696"	"160739"
"1696"	"20366"
"1696"	"178530"
"2980"	"119147"
"2980"	"106475"
"2980"	"106476"
"3092"	"89343"
"3092"	"177175"
"3092"	"179457"
"3523"	"102700"
"3523"	"34711"
"3523"	"166577"
"551"	"97235"
"551"	"101500"
"551"	"179843"
"1058"	"86543"
"1058"	"176735"
"1058"	"117528"
"1356"	"177388"
"1356"	"131236"
"1356"	"44824"
"1469"	"119024"
"1469"	"118373"
"1469"	"11282"
"1924"	"25660"
"1924"	"30699"
"1924"	"47636"
"2148"	"89413"
"2148"	"182802"
"2148"	"8790"
"3134"	"59420"
"3134"	"115774"
"3134"	"115718"
"3197"	"99098"
"3197"	"154041"
"3197"	"89297"
"3827"	"91978"
"3827"	"30109"
"3827"	"4606"
"616"	"178243"
"616"	"40233"
"616"	"182191"
"924"	"114611"
"924"	"102544"
"924"	"175125"
"958"	"103741"
"958"	"179757"
"958"	"174671"
"1099"	"12516"
"1099"	"166780"
"1099"	"6177"
"1204"	"20346"
"1204"	"184446"
"1204"	"43109"
"1260"	"127418"
"1260"	"47144"
"1260"	"156538"
"1855"	"141165"
"1855"	"172119"
"1855"	"36112"
"2610"	"78254"
"2610"	"179302"
"2610"	"31288"
"2924"	"52719"
"2924"	"45406"
"2924"	"11757"
"3345"	"32899"
"3345"	"173938"
"3345"	"28674"
"3625"	"176531"
"3625"	"58624"
"3625"	"42661"
"3647"	"109446"
"3647"	"177037"
"3647"	"105558"
"910"	"176892"
"910"	"99047"
"910"	"24350"
"2013"	"152683"
"2013"	"47139"
"2013"	"99798"
"2287"	"112539"
"2287"	"185052"
"2287"	"118282"
"3515"	"7210"
"3515"	"12916"
"3515"	"140797"
"2066"	"153174"
"2066"	"45011"
"2066"	"179404"
"2115"	"104161"
"2115"	"40461"
"2115"	"11962"
"2262"	"90274"
"2262"	"161318"
"2262"	"88355"
"3532"	"100698"
"3532"	"46799"
"3532"	"41707"
"3630"	"96214"
"3630"	"172643"
"3630"	"169119"
"192"	"148559"
"192"	"53357"
"192"	"154411"
"380"	"115669"
"380"	"178822"
"380"	"182533"
"1244"	"177745"
"1244"	"103480"
"1244"	"182644"
"1411"	"91370"
"1411"	"54242"
"1411"	"2255"
"1562"	"89006"
"1562"	"23836"
"1562"	"178597"
"2225"	"159499"
"2225"	"180569"
"2225"	"148568"
"2990"	"96328"
"2990"	"124602"
"2990"	"106163"
"3411"	"39677"
"3411"	"101695"
"3411"	"58455"
"2"	"183524"
"2"	"100513"
"2"	"16894"
"603"	"115469"
"603"	"178105"
"603"	"93436"
"647"	"24793"
"647"	"46804"
"647"	"167774"
"1230"	"56033"
"1230"	"161683"
"1230"	"140302"
"1271"	"96052"
"1271"	"57489"
"1271"	"175295"
"1613"	"2352"
"1613"	"103440"
"1613"	"157918"
"3141"	"159586"
"3141"	"136895"
"3141"	"135629"
"3391"	"115016"
"3391"	"30710"
"3391"	"24747"
"338"	"91752"
"338"	"155235"
"338"	"6355"
"363"	"45647"
"363"	"170128"
"363"	"27159"
"1284"	"88153"
"1284"	"41683"
"1284"	"26944"
"1477"	"119256"
"1477"	"135627"
"1477"	"180300"
"1564"	"173877"
"1564"	"185517"
"1564"	"115205"
"1622"	"46050"
"1622"	"3415"
"1622"	"23186"
"1762"	"155633"
"1762"	"148491"
"1762"	"185312"
"2215"	"44044"
"2215"	"147354"
"2215"	"94238"
"2661"	"140547"
"2661"	"180222"
"2661"	"100708"
"2740"	"93369"
"2740"	"95521"
"2740"	"94101"
"3379"	"158"
"3379"	"54330"
"3379"	"136943"
"3456"	"158861"
"3456"	"16206"
"3456"	"74587"
"3609"	"139544"
"3609"	"167374"
"3609"	"40054"
"3626"	"141023"
"3626"	"44486"
"3626"	"129242"
"3749"	"154660"
"3749"	"33576"
"3749"	"89321"
"168"	"161576"
"168"	"165781"
"168"	"59543"
"308"	"99132"
"308"	"96429"
"308"	"12638"
"387"	"89192"
"387"	"52047"
"387"	"14053"
"535"	"149146"
"535"	"151221"
"535"	"95121"
"561"	"119126"
"561"	"158547"
"561"	"12588"
"745"	"146017"
"745"	"8561"
"745"	"21784"
"1104"	"96529"
"1104"	"2363"
"1104"	"74540"
"1253"	"42194"
"1253"	"114885"
"1253"	"118696"
"1508"	"1211"
"1508"	"13651"
"1508"	"42954"
"1558"	"139987"
"1558"	"40838"
"1558"	"142287"
"1620"	"103313"
"1620"	"170978"
"1620"	"167506"
"1651"	"2115"
"1651"	"175423"
"1651"	"17844"
"1733"	"11704"
"1733"	"2957"
"1733"	"168996"
"1888"	"114542"
"1888"	"58914"
"1888"	"179395"
"2097"	"179854"
"2097"	"157228"
"2097"	"102932"
"2336"	"172594"
"2336"	"140162"
"2336"	"109708"
"2735"	"103393"
"2735"	"7198"
"2735"	"157878"
"2857"	"181374"
"2857"	"27654"
"2857"	"14706"
"3804"	"37445"
"3804"	"128341"
"3804"	"140536"
"574"	"121096"
"574"	"181194"
"574"	"47061"
"919"	"106015"
"919"	"46080"
"919"	"137402"
"1071"	"93952"
"1071"	"24586"
"1071"	"141258"
"1431"	"180275"
"1431"	"176080"
"1431"	"166475"
"1515"	"101405"
"1515"	"167755"
"1515"	"148890"
"2080"	"150384"
"2080"	"22252"
"2080"	"109808"
"2360"	"176874"
"2360"	"14477"
"2360"	"161686"
"2481"	"44084"
"2481"	"5586"
"2481"	"9850"
"2687"	"17050"
"2687"	"47470"
"2687"	"7493"
"2909"	"172369"
"2909"	"107338"
"2909"	"114056"
"3254"	"182865"
"3254"	"185865"
"3254"	"182752"
"3488"	"44197"
"3488"	"131977"
"3488"	"45311"
"3828"	"95545"
"3828"	"44667"
"3828"	"143611"
"205"	"103317"
"205"	"44524"
"205"	"20943"
"311"	"166592"
"311"	"128748"
"311"	"159344"
"738"	"177007"
"738"	"46342"
"738"	"101017"
"1813"	"7195"
"1813"	"129284"
"1813"	"158901"
"1886"	"90677"
"1886"	"100705"
"1886"	"45354"
"1956"	"110680"
"1956"	"16302"
"1956"	"160231"
"2111"	"99951"
"2111"	"880"
"2111"	"99888"
"2230"	"18164"
"2230"	"14812"
"2230"	"102785"
"3098"	"172477"
"3098"	"58024"
"3098"	"154689"
"3182"	"106201"
"3182"	"110846"
"3182"	"53969"
"3467"	"175210"
"3467"	"181110"
"3467"	"180409"
"3559"	"113042"
"3559"	"159282"
"3559"	"154784"
"3686"	"96421"
"3686"	"174482"
"3686"	"157814"
"3690"	"118660"
"3690"	"174230"
"3690"	"92496"
"3715"	"118614"
"3715"	"115155"
"3715"	"153485"
"457"	"25556"
"457"	"6342"
"457"	"44841"
"587"	"148571"
"587"	"9776"
"587"	"6212"
"1312"	"173692"
"1312"	"141731"
"1312"	"43040"
"1363"	"172602"
"1363"	"43889"
"1363"	"85780"
"2046"	"44688"
"2046"	"176307"
"2046"	"105977"
"2693"	"179335"
"2693"	"155293"
"2693"	"111953"
"2760"	"115053"
"2760"	"57988"
"2760"	"121218"
"2880"	"132243"
"2880"	"132228"
"2880"	"132227"
"2986"	"181327"
"2986"	"89509"
"2986"	"52074"
"3340"	"156194"
"3340"	"160552"
"3340"	"161004"
"219"	"100398"
"219"	"174032"
"219"	"154637"
"446"	"106477"
"446"	"183482"
"446"	"51240"
"1273"	"124842"
"1273"	"175780"
"1273"	"147408"
"1362"	"112123"
"1362"	"1468"
"1362"	"8198"
"1846"	"52031"
"1846"	"128229"
"1846"	"160903"
"2194"	"128167"
"2194"	"156446"
"2194"	"101256"
"2249"	"129836"
"2249"	"17971"
"2249"	"14562"
"2386"	"103871"
"2386"	"31211"
"2386"	"177084"
"2663"	"172417"
"2663"	"60268"
"2663"	"55140"
"2941"	"167980"
"2941"	"9750"
"2941"	"164023"
"3038"	"10394"
"3038"	"102163"
"3038"	"186108"
"3544"	"182979"
"3544"	"50844"
"3544"	"102045"
"3601"	"56183"
"3601"	"35333"
"3601"	"171085"
"95"	"9327"
"95"	"9679"
"95"	"24177"
"337"	"117718"
"337"	"179388"
"337"	"3603"
"547"	"175869"
"547"	"175600"
"547"	"118679"
"964"	"45228"
"964"	"170645"
"964"	"181040"
"1029"	"111861"
"1029"	"60753"
"1029"	"151690"
"1217"	"155511"
"1217"	"34600"
"1217"	"57368"
"1375"	"173968"
"1375"	"182014"
"1375"	"145681"
"1470"	"166144"
"1470"	"41742"
"1470"	"128165"
"1604"	"45059"
"1604"	"146804"
"1604"	"50565"
"2189"	"14504"
"2189"	"96443"
"2189"	"165540"
"2219"	"121917"
"2219"	"176602"
"2219"	"43189"
"2872"	"113010"
"2872"	"50899"
"2872"	"53133"
"3117"	"175650"
"3117"	"26719"
"3117"	"95780"
"3385"	"101591"
"3385"	"105913"
"3385"	"114151"
"3396"	"101290"
"3396"	"7246"
"3396"	"161262"
"27"	"23870"
"27"	"111307"
"27"	"171583"
"274"	"12936"
"274"	"99906"
"274"	"177414"
"598"	"31566"
"598"	"170322"
"598"	"13670"
"696"	"17579"
"696"	"177144"
"696"	"44557"
"796"	"180551"
"796"	"184876"
"796"	"6535"
"912"	"10280"
"912"	"140221"
"912"	"4058"
"1349"	"10308"
"1349"	"130315"
"1349"	"133049"
"1659"	"27178"
"1659"	"17494"
"1659"	"59323"
"1666"	"180533"
"1666"	"33228"
"1666"	"180109"
"1864"	"155649"
"1864"	"171841"
"1864"	"181159"
"1902"	"40793"
"1902"	"58393"
"1902"	"73195"
"1963"	"128753"
"1963"	"168080"
"1963"	"9134"
"2846"	"9044"
"2846"	"55606"
"2846"	"48496"
"436"	"147566"
"436"	"90165"
"436"	"130864"
"839"	"146141"
"839"	"134339"
"839"	"112513"
"968"	"134990"
"968"	"31053"
"968"	"159002"
"1210"	"125973"
"1210"	"19788"
"1210"	"160849"
"1705"	"45147"
"1705"	"40709"
"1705"	"30976"
"2609"	"20995"
"2609"	"41469"
"2609"	"41468"
"2923"	"44803"
"2923"	"11211"
"2923"	"69101"
"3026"	"179949"
"3026"	"158043"
"3026"	"39910"
"3805"	"183857"
"3805"	"35176"
"3805"	"119373"
"1091"	"149002"
"1091"	"18100"
"1091"	"14627"
"2017"	"175756"
"2017"	"175388"
"2017"	"156609"
"3359"	"10214"
"3359"	"60246"
"3359"	"46467"
"3553"	"377"
"3553"	"169268"
"3553"	"109172"
"1704"	"110356"
"1704"	"110357"
"1704"	"111534"
"1704"	"133217"
"1704"	"133218"
"1704"	"130931"
"1704"	"129905"
"1704"	"135378"
"1704"	"135379"
"1704"	"124807"
"1704"	"124808"
"1704"	"124809"
"1704"	"122035"
"1704"	"122036"
"1704"	"122168"
"1704"	"122170"
"1704"	"122444"
"1704"	"127493"
"1704"	"93350"
"1704"	"93351"
"1704"	"93349"
"1704"	"80995"
"1704"	"89163"
"1704"	"89164"
"1704"	"100975"
"1704"	"175398"
"1704"	"170356"
"1704"	"170357"
"1704"	"173360"
"1704"	"183073"
"1704"	"183076"
"1704"	"183128"
"1704"	"183129"
"1704"	"182385"
"1704"	"182386"
"1704"	"185899"
"1704"	"179045"
"1704"	"148807"
"1704"	"147305"
"1704"	"147306"
"1704"	"154294"
"1704"	"154295"
"1704"	"141072"
"1704"	"141073"
"1704"	"143516"
"1704"	"144408"
"1704"	"144409"
"1704"	"165688"
"1704"	"165689"
"1704"	"157243"
"1704"	"157245"
"1704"	"160648"
"1704"	"160649"
"1704"	"24716"
"1704"	"24719"
"1704"	"44600"
"1704"	"44603"
"1704"	"44604"
"1704"	"38707"
"1704"	"42699"
"1704"	"43094"
"1704"	"43097"
"1704"	"7220"
"1704"	"7221"
"1704"	"8854"
"1704"	"2264"
"1704"	"2418"
"1704"	"2420"
"1704"	"11305"
"1704"	"15969"
"1704"	"60328"
"1704"	"56777"
"1704"	"67807"
"1704"	"67809"
"1704"	"49395"
"1704"	"178989"
"1704"	"50149"
"1195"	"87455"
"1195"	"87456"
"1195"	"89163"
"1195"	"89164"
"1195"	"102739"
"1195"	"183073"
"1195"	"183076"
"1195"	"179045"
"1195"	"165688"
"1195"	"165689"
"1195"	"166638"
"1195"	"25717"
"1195"	"44600"
"1195"	"44605"
"1195"	"38707"
"1195"	"43094"
"1195"	"43097"
"1195"	"11305"
"1195"	"73921"
"1195"	"133214"
"3322"	"116158"
"3322"	"131486"
"3322"	"99244"
"3322"	"171801"
"3322"	"141155"
"3322"	"160218"
"3322"	"35840"
"3322"	"24198"
"3322"	"4801"
"3322"	"21684"
"3322"	"21325"
"3322"	"13582"
"3322"	"67310"
"3322"	"62786"
"3322"	"99245"
"3322"	"24199"
"3322"	"184907"
"3322"	"59130"
"3322"	"131487"
"3306"	"118267"
"3306"	"111055"
"3306"	"127215"
"3306"	"90281"
"3306"	"105692"
"3306"	"104096"
"3306"	"109939"
"3306"	"97721"
"3306"	"184535"
"3306"	"149116"
"3306"	"45526"
"3306"	"47020"
"3306"	"41275"
"3306"	"8631"
"3306"	"13957"
"3306"	"51631"
"3306"	"142457"
"3306"	"74183"
"473"	"118267"
"473"	"111055"
"473"	"127215"
"473"	"90281"
"473"	"105688"
"473"	"104095"
"473"	"109939"
"473"	"97721"
"473"	"149116"
"473"	"45526"
"473"	"47018"
"473"	"41275"
"473"	"7802"
"473"	"51631"
"473"	"142457"
"473"	"74183"
"3001"	"124810"
"3001"	"89157"
"3001"	"179047"
"3001"	"160652"
"3001"	"160653"
"3001"	"24716"
"3001"	"24719"
"3001"	"44607"
"3001"	"43094"
"3001"	"43097"
"3001"	"7937"
"3001"	"7938"
"3001"	"67807"
"3001"	"67809"
"3001"	"80988"
"2548"	"111937"
"2548"	"115765"
"2548"	"104056"
"2548"	"165843"
"2548"	"43004"
"2548"	"5423"
"2548"	"20414"
"2548"	"58967"
"2548"	"59702"
"2548"	"65109"
"2548"	"72816"
"2548"	"63883"
"2548"	"118451"
"2548"	"94290"
"2950"	"110362"
"2950"	"89157"
"2950"	"183100"
"2950"	"179047"
"2950"	"150110"
"2950"	"44607"
"2950"	"43094"
"2950"	"43097"
"2950"	"7937"
"2950"	"7938"
"2950"	"2383"
"2950"	"80974"
"402"	"116026"
"402"	"134884"
"402"	"135510"
"402"	"90050"
"402"	"103368"
"402"	"170169"
"402"	"157213"
"402"	"23906"
"402"	"21830"
"402"	"164760"
"402"	"90049"
"402"	"185665"
"1479"	"133541"
"1479"	"101610"
"1479"	"183462"
"1479"	"161406"
"1479"	"38577"
"1479"	"1687"
"1479"	"17569"
"1479"	"54102"
"1479"	"54138"
"1479"	"48225"
"1479"	"54352"
"1355"	"113611"
"1355"	"103509"
"1355"	"177464"
"1355"	"33244"
"1355"	"43739"
"1355"	"17597"
"1355"	"57621"
"1355"	"52103"
"1355"	"101930"
"1355"	"117698"
"1355"	"25217"
"25"	"138172"
"25"	"134094"
"25"	"96511"
"25"	"106261"
"25"	"186171"
"25"	"163885"
"25"	"158862"
"25"	"159173"
"25"	"31744"
"25"	"31349"
"435"	"133541"
"435"	"101610"
"435"	"183462"
"435"	"161406"
"435"	"38577"
"435"	"1688"
"435"	"17568"
"435"	"54103"
"435"	"48225"
"435"	"54352"
"1987"	"101610"
"1987"	"183462"
"1987"	"161406"
"1987"	"1688"
"1987"	"17570"
"1987"	"54102"
"1987"	"54138"
"1987"	"48225"
"1987"	"54352"
"1987"	"133542"
"1072"	"102403"
"1072"	"101964"
"1072"	"169276"
"1072"	"158625"
"1072"	"43643"
"1072"	"12465"
"1072"	"15848"
"1072"	"57257"
"1072"	"113754"
"1072"	"22083"
"2414"	"149401"
"2414"	"149400"
"2414"	"6148"
"2414"	"11822"
"2414"	"65184"
"2414"	"65854"
"2414"	"57756"
"2414"	"147761"
"2414"	"85634"
"76"	"134865"
"76"	"134866"
"76"	"135510"
"76"	"88096"
"76"	"23906"
"76"	"93296"
"76"	"164760"
"76"	"104814"
"2953"	"90281"
"2953"	"105690"
"2953"	"109939"
"2953"	"97721"
"2953"	"45526"
"2953"	"13957"
"2953"	"118266"
"2953"	"74183"
"3378"	"117500"
"3378"	"119365"
"3378"	"166404"
"3378"	"30242"
"3378"	"47652"
"3378"	"42854"
"3378"	"138982"
"3378"	"182735"
"253"	"96266"
"253"	"167677"
"253"	"104711"
"253"	"36397"
"253"	"105685"
"253"	"142239"
"253"	"176227"
"253"	"104071"
"1832"	"135510"
"1832"	"90050"
"1832"	"103564"
"1832"	"170169"
"1832"	"157212"
"1832"	"164760"
"1832"	"185207"
"1832"	"90049"
"3214"	"111123"
"3214"	"129433"
"3214"	"99089"
"3214"	"182954"
"3214"	"52127"
"3214"	"23016"
"3214"	"40231"
"1115"	"96231"
"1115"	"177267"
"1115"	"172382"
"1115"	"179418"
"1115"	"44297"
"1115"	"14447"
"3291"	"130375"
"3291"	"96343"
"3291"	"101900"
"3291"	"178350"
"3291"	"16406"
"3291"	"64359"
"3244"	"112245"
"3244"	"128402"
"3244"	"169140"
"3244"	"117360"
"3244"	"67136"
"3244"	"90945"
"3742"	"132901"
"3742"	"108170"
"3742"	"176433"
"3742"	"160320"
"3742"	"27823"
"3742"	"57315"
"3489"	"117907"
"3489"	"129195"
"3489"	"172002"
"3489"	"162610"
"3489"	"50274"
"3489"	"52338"
"2581"	"182686"
"2581"	"27905"
"2581"	"60119"
"2581"	"68290"
"2581"	"134092"
"2733"	"181585"
"2733"	"25647"
"2733"	"44457"
"2733"	"43391"
"2733"	"17899"
"2415"	"176210"
"2415"	"165814"
"2415"	"159272"
"2415"	"100469"
"2415"	"163635"
"3347"	"108170"
"3347"	"27823"
"3347"	"20766"
"3347"	"174569"
"3347"	"57315"
"3829"	"174270"
"3829"	"180153"
"3829"	"5089"
"3829"	"61709"
"2517"	"18121"
"2517"	"17870"
"2517"	"26261"
"2517"	"34236"
"299"	"27396"
"299"	"43330"
"299"	"43585"
"299"	"148076"
"902"	"5470"
"902"	"61443"
"902"	"137827"
"902"	"58725"
"2045"	"44276"
"2045"	"55836"
"2045"	"171721"
"2045"	"42567"
"3058"	"25647"
"3058"	"43390"
"3058"	"17899"
"3058"	"58951"
"3331"	"90103"
"3331"	"118529"
"3331"	"101375"
"3331"	"42708"
"3843"	"137919"
"3843"	"166703"
"3843"	"24507"
"3843"	"696"
"2976"	"145974"
"2976"	"132347"
"2976"	"147908"
"2976"	"116042"
"2126"	"2215"
"2126"	"124678"
"2126"	"22866"
"2126"	"143372"
"1027"	"136879"
"1027"	"102220"
"1027"	"7380"
"1050"	"183725"
"1050"	"9244"
"1050"	"49827"
"3079"	"113951"
"3079"	"169739"
"3079"	"77811"
"3797"	"104413"
"3797"	"103560"
"3797"	"49952"
"3159"	"88394"
"3159"	"166408"
"3159"	"181091"
"1656"	"57284"
"1656"	"51065"
"1656"	"180465"
"3554"	"7298"
"3554"	"64186"
"3554"	"56110"
"2324"	"182525"
"2324"	"5455"
"2324"	"1208"
"70"	"169667"
"70"	"157082"
"70"	"55215"
"3298"	"145865"
"3298"	"178027"
"3298"	"59361"
"113"	"177409"
"113"	"180465"
"113"	"185440"
"3459"	"96275"
"3459"	"169208"
"3459"	"171314"
"3179"	"141743"
"3179"	"55227"
"3179"	"158857"
"3210"	"178840"
"3210"	"47251"
"3210"	"131830"
"3095"	"115189"
"3095"	"117124"
"3095"	"153781"
"2939"	"113704"
"2939"	"55658"
"2939"	"118203"
"151"	"146193"
"151"	"14158"
"151"	"176499"
"557"	"162077"
"557"	"118422"
"557"	"176955"
"766"	"176309"
"766"	"14158"
"766"	"143061"
"589"	"57677"
"589"	"169256"
"589"	"162700"
"1212"	"113584"
"1212"	"41723"
"1212"	"97486"
"3218"	"110707"
"3218"	"8370"
"3218"	"52528"
"3446"	"94326"
"3446"	"46355"
"3446"	"139119"
"2822"	"9461"
"2822"	"158670"
"2822"	"133138"
"2901"	"14643"
"2901"	"168045"
