"Proteins Unique Sequence ID"	"Peptide Groups Peptide Group ID"
"-880435081762619547"	"2334"
"-880435081762619547"	"2014"
"-880435081762619547"	"2024"
"-880435081762619547"	"2034"
"-880435081762619547"	"2060"
"-880435081762619547"	"2923"
"-880435081762619547"	"2505"
"-880435081762619547"	"19435"
"-880435081762619547"	"16610"
"-880435081762619547"	"11915"
"-880435081762619547"	"51059"
"-880435081762619547"	"59938"
"-880435081762619547"	"50896"
"-880435081762619547"	"50310"
"-880435081762619547"	"54984"
"-880435081762619547"	"54991"
"-880435081762619547"	"54612"
"-880435081762619547"	"55522"
"-880435081762619547"	"55549"
"-880435081762619547"	"55609"
"-880435081762619547"	"55615"
"-880435081762619547"	"55130"
"-880435081762619547"	"55133"
"-880435081762619547"	"55148"
"-880435081762619547"	"55698"
"-880435081762619547"	"51617"
"-880435081762619547"	"57022"
"-880435081762619547"	"48706"
"-880435081762619547"	"48705"
"-880435081762619547"	"49158"
"-880435081762619547"	"49157"
"-880435081762619547"	"49156"
"-880435081762619547"	"49152"
"-880435081762619547"	"49151"
"-880435081762619547"	"49150"
"-880435081762619547"	"49155"
"-880435081762619547"	"49159"
"-880435081762619547"	"48701"
"-880435081762619547"	"48405"
"-880435081762619547"	"48296"
"-880435081762619547"	"48700"
"-880435081762619547"	"48699"
"-880435081762619547"	"48702"
"-880435081762619547"	"48485"
"-880435081762619547"	"48540"
"-880435081762619547"	"49678"
"-880435081762619547"	"49677"
"-880435081762619547"	"48698"
"-880435081762619547"	"117588"
"-880435081762619547"	"57203"
"-880435081762619547"	"118209"
"-880435081762619547"	"95023"
"-880435081762619547"	"2922"
"-880435081762619547"	"155837"
"-880435081762619547"	"161927"
"-880435081762619547"	"51042"
"-880435081762619547"	"4572"
"-880435081762619547"	"118109"
"-880435081762619547"	"46294"
"-880435081762619547"	"118062"
"-880435081762619547"	"178871"
"-880435081762619547"	"9831"
"-880435081762619547"	"111645"
"-880435081762619547"	"177737"
"-880435081762619547"	"2027"
"-880435081762619547"	"46469"
"-880435081762619547"	"111852"
"-880435081762619547"	"9773"
"-880435081762619547"	"46289"
"-880435081762619547"	"118064"
"-880435081762619547"	"105880"
"-880435081762619547"	"48747"
"-880435081762619547"	"54985"
"-880435081762619547"	"45325"
"-880435081762619547"	"177738"
"-880435081762619547"	"111850"
"-880435081762619547"	"42942"
"-880435081762619547"	"98629"
"-880435081762619547"	"48707"
"-880435081762619547"	"177786"
"-880435081762619547"	"175005"
"-880435081762619547"	"48556"
"-880435081762619547"	"45324"
"-880435081762619547"	"46290"
"-880435081762619547"	"46295"
"-5798091253452066801"	"132272"
"-5798091253452066801"	"132273"
"-5798091253452066801"	"132299"
"-5798091253452066801"	"137699"
"-5798091253452066801"	"137700"
"-5798091253452066801"	"137596"
"-5798091253452066801"	"137443"
"-5798091253452066801"	"183734"
"-5798091253452066801"	"183745"
"-5798091253452066801"	"149190"
"-5798091253452066801"	"149192"
"-5798091253452066801"	"149246"
"-5798091253452066801"	"149247"
"-5798091253452066801"	"149253"
"-5798091253452066801"	"147656"
"-5798091253452066801"	"147655"
"-5798091253452066801"	"158165"
"-5798091253452066801"	"158166"
"-5798091253452066801"	"158167"
"-5798091253452066801"	"158219"
"-5798091253452066801"	"158220"
"-5798091253452066801"	"60288"
"-5798091253452066801"	"60628"
"-5798091253452066801"	"60630"
"-5798091253452066801"	"60631"
"-5798091253452066801"	"60632"
"-5798091253452066801"	"60634"
"-5798091253452066801"	"60635"
"-5798091253452066801"	"60636"
"-5798091253452066801"	"60637"
"-5798091253452066801"	"60638"
"-5798091253452066801"	"60667"
"-5798091253452066801"	"60669"
"-5798091253452066801"	"57116"
"-5798091253452066801"	"57117"
"-5798091253452066801"	"57121"
"-5798091253452066801"	"51616"
"-5798091253452066801"	"55818"
"-5798091253452066801"	"55819"
"-5798091253452066801"	"55820"
"-5798091253452066801"	"56768"
"-5798091253452066801"	"56769"
"-5798091253452066801"	"56770"
"-5798091253452066801"	"56771"
"-5798091253452066801"	"49561"
"-5798091253452066801"	"49538"
"-5798091253452066801"	"63102"
"-5798091253452066801"	"56127"
"-5798091253452066801"	"60633"
"-5798091253452066801"	"49560"
"-6086246065885053041"	"118391"
"-6086246065885053041"	"118392"
"-6086246065885053041"	"131769"
"-6086246065885053041"	"131770"
"-6086246065885053041"	"137116"
"-6086246065885053041"	"137115"
"-6086246065885053041"	"122052"
"-6086246065885053041"	"121770"
"-6086246065885053041"	"126453"
"-6086246065885053041"	"94332"
"-6086246065885053041"	"94333"
"-6086246065885053041"	"88101"
"-6086246065885053041"	"88096"
"-6086246065885053041"	"88099"
"-6086246065885053041"	"90044"
"-6086246065885053041"	"90047"
"-6086246065885053041"	"109876"
"-6086246065885053041"	"99991"
"-6086246065885053041"	"99992"
"-6086246065885053041"	"101956"
"-6086246065885053041"	"103251"
"-6086246065885053041"	"175311"
"-6086246065885053041"	"177079"
"-6086246065885053041"	"183318"
"-6086246065885053041"	"178993"
"-6086246065885053041"	"181213"
"-6086246065885053041"	"180310"
"-6086246065885053041"	"180311"
"-6086246065885053041"	"180312"
"-6086246065885053041"	"147462"
"-6086246065885053041"	"142087"
"-6086246065885053041"	"142088"
"-6086246065885053041"	"144900"
"-6086246065885053041"	"144622"
"-6086246065885053041"	"164323"
"-6086246065885053041"	"168399"
"-6086246065885053041"	"168400"
"-6086246065885053041"	"166765"
"-6086246065885053041"	"162135"
"-6086246065885053041"	"25748"
"-6086246065885053041"	"29140"
"-6086246065885053041"	"25749"
"-6086246065885053041"	"41240"
"-6086246065885053041"	"41241"
"-6086246065885053041"	"41239"
"-6086246065885053041"	"6742"
"-6086246065885053041"	"6743"
"-6086246065885053041"	"6744"
"-6086246065885053041"	"10210"
"-6086246065885053041"	"2040"
"-6086246065885053041"	"2041"
"-6086246065885053041"	"2042"
"-6086246065885053041"	"11900"
"-6086246065885053041"	"11899"
"-6086246065885053041"	"15754"
"-6086246065885053041"	"15755"
"-6086246065885053041"	"56936"
"-6086246065885053041"	"56577"
"-6086246065885053041"	"66494"
"-6086246065885053041"	"79120"
"-6086246065885053041"	"101109"
"-6086246065885053041"	"137114"
"-6086246065885053041"	"147461"
"-6086246065885053041"	"29139"
"-6086246065885053041"	"164720"
"8006254010702621328"	"131769"
"8006254010702621328"	"131770"
"8006254010702621328"	"137127"
"8006254010702621328"	"137128"
"8006254010702621328"	"138114"
"8006254010702621328"	"138173"
"8006254010702621328"	"138174"
"8006254010702621328"	"122045"
"8006254010702621328"	"121769"
"8006254010702621328"	"94332"
"8006254010702621328"	"94333"
"8006254010702621328"	"88096"
"8006254010702621328"	"88099"
"8006254010702621328"	"90044"
"8006254010702621328"	"90047"
"8006254010702621328"	"109876"
"8006254010702621328"	"99990"
"8006254010702621328"	"99023"
"8006254010702621328"	"101957"
"8006254010702621328"	"101958"
"8006254010702621328"	"175311"
"8006254010702621328"	"176451"
"8006254010702621328"	"183176"
"8006254010702621328"	"178993"
"8006254010702621328"	"180310"
"8006254010702621328"	"180311"
"8006254010702621328"	"180312"
"8006254010702621328"	"147866"
"8006254010702621328"	"147867"
"8006254010702621328"	"142086"
"8006254010702621328"	"139719"
"8006254010702621328"	"144900"
"8006254010702621328"	"144930"
"8006254010702621328"	"164321"
"8006254010702621328"	"164721"
"8006254010702621328"	"168399"
"8006254010702621328"	"168400"
"8006254010702621328"	"162133"
"8006254010702621328"	"161726"
"8006254010702621328"	"161728"
"8006254010702621328"	"161729"
"8006254010702621328"	"23504"
"8006254010702621328"	"25748"
"8006254010702621328"	"29142"
"8006254010702621328"	"25749"
"8006254010702621328"	"41489"
"8006254010702621328"	"41231"
"8006254010702621328"	"39078"
"8006254010702621328"	"6742"
"8006254010702621328"	"6743"
"8006254010702621328"	"6744"
"8006254010702621328"	"10209"
"8006254010702621328"	"11900"
"8006254010702621328"	"11899"
"8006254010702621328"	"15820"
"8006254010702621328"	"15821"
"8006254010702621328"	"56936"
"8006254010702621328"	"56524"
"8006254010702621328"	"79119"
"8006254010702621328"	"29141"
"8006254010702621328"	"137126"
"8006254010702621328"	"182831"
"8006254010702621328"	"164720"
"-3688625229951110619"	"110356"
"-3688625229951110619"	"110357"
"-3688625229951110619"	"111534"
"-3688625229951110619"	"133217"
"-3688625229951110619"	"133218"
"-3688625229951110619"	"130931"
"-3688625229951110619"	"129901"
"-3688625229951110619"	"135378"
"-3688625229951110619"	"135379"
"-3688625229951110619"	"122035"
"-3688625229951110619"	"122036"
"-3688625229951110619"	"122168"
"-3688625229951110619"	"122170"
"-3688625229951110619"	"122444"
"-3688625229951110619"	"127493"
"-3688625229951110619"	"93350"
"-3688625229951110619"	"93351"
"-3688625229951110619"	"93349"
"-3688625229951110619"	"80992"
"-3688625229951110619"	"89163"
"-3688625229951110619"	"89164"
"-3688625229951110619"	"100975"
"-3688625229951110619"	"175620"
"-3688625229951110619"	"170356"
"-3688625229951110619"	"170357"
"-3688625229951110619"	"173360"
"-3688625229951110619"	"183073"
"-3688625229951110619"	"183076"
"-3688625229951110619"	"183128"
"-3688625229951110619"	"183129"
"-3688625229951110619"	"182385"
"-3688625229951110619"	"182386"
"-3688625229951110619"	"185899"
"-3688625229951110619"	"179045"
"-3688625229951110619"	"148808"
"-3688625229951110619"	"147305"
"-3688625229951110619"	"147306"
"-3688625229951110619"	"154294"
"-3688625229951110619"	"154295"
"-3688625229951110619"	"141072"
"-3688625229951110619"	"141073"
"-3688625229951110619"	"143516"
"-3688625229951110619"	"144408"
"-3688625229951110619"	"144409"
"-3688625229951110619"	"165688"
"-3688625229951110619"	"165689"
"-3688625229951110619"	"157243"
"-3688625229951110619"	"157245"
"-3688625229951110619"	"160648"
"-3688625229951110619"	"160649"
"-3688625229951110619"	"24716"
"-3688625229951110619"	"24719"
"-3688625229951110619"	"44600"
"-3688625229951110619"	"44605"
"-3688625229951110619"	"44606"
"-3688625229951110619"	"38707"
"-3688625229951110619"	"42699"
"-3688625229951110619"	"43094"
"-3688625229951110619"	"43097"
"-3688625229951110619"	"7220"
"-3688625229951110619"	"7221"
"-3688625229951110619"	"8854"
"-3688625229951110619"	"2264"
"-3688625229951110619"	"2418"
"-3688625229951110619"	"2420"
"-3688625229951110619"	"11305"
"-3688625229951110619"	"15969"
"-3688625229951110619"	"60328"
"-3688625229951110619"	"54163"
"-3688625229951110619"	"54164"
"-3688625229951110619"	"54165"
"-3688625229951110619"	"56777"
"-3688625229951110619"	"67807"
"-3688625229951110619"	"67809"
"-3688625229951110619"	"49395"
"-3688625229951110619"	"178989"
"-3688625229951110619"	"50149"
"-1053149387799816631"	"110356"
"-1053149387799816631"	"110357"
"-1053149387799816631"	"111534"
"-1053149387799816631"	"133217"
"-1053149387799816631"	"133218"
"-1053149387799816631"	"130931"
"-1053149387799816631"	"129905"
"-1053149387799816631"	"135378"
"-1053149387799816631"	"135379"
"-1053149387799816631"	"124807"
"-1053149387799816631"	"124808"
"-1053149387799816631"	"124809"
"-1053149387799816631"	"122035"
"-1053149387799816631"	"122036"
"-1053149387799816631"	"122168"
"-1053149387799816631"	"122170"
"-1053149387799816631"	"122444"
"-1053149387799816631"	"127493"
"-1053149387799816631"	"93350"
"-1053149387799816631"	"93351"
"-1053149387799816631"	"93349"
"-1053149387799816631"	"80995"
"-1053149387799816631"	"89163"
"-1053149387799816631"	"89164"
"-1053149387799816631"	"100975"
"-1053149387799816631"	"175398"
"-1053149387799816631"	"170356"
"-1053149387799816631"	"170357"
"-1053149387799816631"	"173360"
"-1053149387799816631"	"183073"
"-1053149387799816631"	"183076"
"-1053149387799816631"	"183128"
"-1053149387799816631"	"183129"
"-1053149387799816631"	"182385"
"-1053149387799816631"	"182386"
"-1053149387799816631"	"185899"
"-1053149387799816631"	"179045"
"-1053149387799816631"	"148807"
"-1053149387799816631"	"147305"
"-1053149387799816631"	"147306"
"-1053149387799816631"	"154294"
"-1053149387799816631"	"154295"
"-1053149387799816631"	"141072"
"-1053149387799816631"	"141073"
"-1053149387799816631"	"143516"
"-1053149387799816631"	"144408"
"-1053149387799816631"	"144409"
"-1053149387799816631"	"165688"
"-1053149387799816631"	"165689"
"-1053149387799816631"	"157243"
"-1053149387799816631"	"157245"
"-1053149387799816631"	"160648"
"-1053149387799816631"	"160649"
"-1053149387799816631"	"24716"
"-1053149387799816631"	"24719"
"-1053149387799816631"	"44600"
"-1053149387799816631"	"44603"
"-1053149387799816631"	"44604"
"-1053149387799816631"	"38707"
"-1053149387799816631"	"42699"
"-1053149387799816631"	"43094"
"-1053149387799816631"	"43097"
"-1053149387799816631"	"7220"
"-1053149387799816631"	"7221"
"-1053149387799816631"	"8854"
"-1053149387799816631"	"2264"
"-1053149387799816631"	"2418"
"-1053149387799816631"	"2420"
"-1053149387799816631"	"11305"
"-1053149387799816631"	"15969"
"-1053149387799816631"	"60328"
"-1053149387799816631"	"56777"
"-1053149387799816631"	"67807"
"-1053149387799816631"	"67809"
"-1053149387799816631"	"49395"
"-1053149387799816631"	"178989"
"-1053149387799816631"	"50149"
"-3690320084066520669"	"110356"
"-3690320084066520669"	"110357"
"-3690320084066520669"	"111534"
"-3690320084066520669"	"133196"
"-3690320084066520669"	"133197"
"-3690320084066520669"	"130931"
"-3690320084066520669"	"129901"
"-3690320084066520669"	"135378"
"-3690320084066520669"	"135379"
"-3690320084066520669"	"124807"
"-3690320084066520669"	"124808"
"-3690320084066520669"	"124809"
"-3690320084066520669"	"122035"
"-3690320084066520669"	"122036"
"-3690320084066520669"	"122168"
"-3690320084066520669"	"122170"
"-3690320084066520669"	"122444"
"-3690320084066520669"	"127493"
"-3690320084066520669"	"93350"
"-3690320084066520669"	"93351"
"-3690320084066520669"	"93349"
"-3690320084066520669"	"80992"
"-3690320084066520669"	"89163"
"-3690320084066520669"	"89164"
"-3690320084066520669"	"100975"
"-3690320084066520669"	"175398"
"-3690320084066520669"	"170356"
"-3690320084066520669"	"170357"
"-3690320084066520669"	"173360"
"-3690320084066520669"	"183073"
"-3690320084066520669"	"183076"
"-3690320084066520669"	"183121"
"-3690320084066520669"	"182385"
"-3690320084066520669"	"182386"
"-3690320084066520669"	"185899"
"-3690320084066520669"	"179045"
"-3690320084066520669"	"148807"
"-3690320084066520669"	"147305"
"-3690320084066520669"	"147306"
"-3690320084066520669"	"154294"
"-3690320084066520669"	"154295"
"-3690320084066520669"	"141072"
"-3690320084066520669"	"141073"
"-3690320084066520669"	"143515"
"-3690320084066520669"	"144408"
"-3690320084066520669"	"144409"
"-3690320084066520669"	"165688"
"-3690320084066520669"	"165689"
"-3690320084066520669"	"157243"
"-3690320084066520669"	"157244"
"-3690320084066520669"	"160648"
"-3690320084066520669"	"160649"
"-3690320084066520669"	"24716"
"-3690320084066520669"	"24719"
"-3690320084066520669"	"44600"
"-3690320084066520669"	"44603"
"-3690320084066520669"	"44604"
"-3690320084066520669"	"38707"
"-3690320084066520669"	"42699"
"-3690320084066520669"	"43094"
"-3690320084066520669"	"43097"
"-3690320084066520669"	"8854"
"-3690320084066520669"	"2264"
"-3690320084066520669"	"2418"
"-3690320084066520669"	"2419"
"-3690320084066520669"	"12658"
"-3690320084066520669"	"11305"
"-3690320084066520669"	"15969"
"-3690320084066520669"	"60328"
"-3690320084066520669"	"56777"
"-3690320084066520669"	"67807"
"-3690320084066520669"	"67809"
"-3690320084066520669"	"49395"
"-3690320084066520669"	"178989"
"-3690320084066520669"	"50149"
"8736083768290238180"	"117368"
"8736083768290238180"	"111752"
"8736083768290238180"	"133217"
"8736083768290238180"	"133218"
"8736083768290238180"	"129902"
"8736083768290238180"	"129903"
"8736083768290238180"	"135378"
"8736083768290238180"	"135379"
"8736083768290238180"	"124804"
"8736083768290238180"	"124805"
"8736083768290238180"	"124806"
"8736083768290238180"	"122025"
"8736083768290238180"	"122026"
"8736083768290238180"	"122168"
"8736083768290238180"	"122170"
"8736083768290238180"	"122444"
"8736083768290238180"	"122445"
"8736083768290238180"	"127489"
"8736083768290238180"	"88628"
"8736083768290238180"	"88629"
"8736083768290238180"	"80993"
