"Proteins Unique Sequence ID"	"Annotation Protein Groups Group ID"
"-4576818443980197018"	"4719"
"-4576818443980197018"	"4720"
"-4576818443980197018"	"4721"
"-4576818443980197018"	"4723"
"-4576818443980197018"	"3283"
"-4576818443980197018"	"4718"
"-4576818443980197018"	"4343"
"741351973509792209"	"9125"
"741351973509792209"	"14875"
"741351973509792209"	"9118"
"741351973509792209"	"9121"
"741351973509792209"	"14254"
"741351973509792209"	"8486"
"4757838979120085140"	"16822"
"4757838979120085140"	"16823"
"4757838979120085140"	"3569"
"4757838979120085140"	"9606"
"4757838979120085140"	"5989"
"4757838979120085140"	"14239"
"6227264547253468272"	"16815"
"6227264547253468272"	"4811"
"6227264547253468272"	"5829"
"6227264547253468272"	"4084"
"6227264547253468272"	"3317"
"6227264547253468272"	"8552"
"6227264547253468272"	"6633"
"1624029487017367107"	"3754"
"1624029487017367107"	"53"
"1624029487017367107"	"8716"
"1624029487017367107"	"10632"
"1624029487017367107"	"15286"
"5414288998537041680"	"5759"
"5414288998537041680"	"17167"
"5521000316515276534"	"17234"
"5521000316515276534"	"17236"
"5521000316515276534"	"17237"
"5521000316515276534"	"12007"
"5521000316515276534"	"6138"
"5521000316515276534"	"17235"
"5521000316515276534"	"17238"
"5521000316515276534"	"17232"
"5521000316515276534"	"17233"
"4171482490087455495"	"16564"
"4171482490087455495"	"16565"
"-32150545336103988"	"14453"
"-3647581331953333811"	"11894"
"-3647581331953333811"	"11896"
"-3647581331953333811"	"11895"
"3955711163328297298"	"2786"
"3955711163328297298"	"304"
"3955711163328297298"	"1964"
"3955711163328297298"	"123"
"-6101425685686442531"	"9039"
"-6101425685686442531"	"7760"
"-8298200234612729181"	"4963"
"-8298200234612729181"	"4967"
"-8298200234612729181"	"4980"
"-8298200234612729181"	"4950"
"-8298200234612729181"	"928"
"-8298200234612729181"	"4955"
"-8298200234612729181"	"4970"
"-8298200234612729181"	"4930"
"-8298200234612729181"	"4978"
"-8298200234612729181"	"4949"
"-8298200234612729181"	"4938"
"-8298200234612729181"	"4934"
"-8298200234612729181"	"4984"
"-2969987479368307007"	"2695"
"-2969987479368307007"	"2259"
"-2969987479368307007"	"297"
"-2969987479368307007"	"5393"
"-2969987479368307007"	"8812"
"-6212598245542673461"	"4671"
"-6212598245542673461"	"1541"
"-6212598245542673461"	"3521"
"-6212598245542673461"	"8909"
"-6212598245542673461"	"5565"
"-6212598245542673461"	"384"
"-5477090735673299489"	"9480"
"-5477090735673299489"	"9479"
"-5477090735673299489"	"9472"
"-5477090735673299489"	"1304"
"-5477090735673299489"	"9471"
"8766767178054047588"	"18429"
"8766767178054047588"	"2754"
"8766767178054047588"	"2755"
"-2610496193549617894"	"5211"
"3632960594176974073"	"11742"
"3632960594176974073"	"11744"
"3632960594176974073"	"13332"
"3632960594176974073"	"2978"
"3632960594176974073"	"9607"
"3632960594176974073"	"13320"
"-8396834273640286125"	"1946"
"-8396834273640286125"	"4680"
"-8396834273640286125"	"304"
"-8396834273640286125"	"1166"
"-8396834273640286125"	"1150"
"-8396834273640286125"	"4684"
"-8396834273640286125"	"4681"
"-1249577678687790084"	"13706"
"-1249577678687790084"	"13708"
"-1249577678687790084"	"3899"
"-1249577678687790084"	"13707"
"-1249577678687790084"	"2259"
"-1249577678687790084"	"3902"
"-1249577678687790084"	"297"
"-2364372254638284214"	"53"
"-2364372254638284214"	"12986"
"-2364372254638284214"	"12645"
"-2364372254638284214"	"6723"
"-2364372254638284214"	"11647"
"-2364372254638284214"	"2147"
"-2364372254638284214"	"1370"
"-2364372254638284214"	"12983"
"-2364372254638284214"	"2049"
"-2364372254638284214"	"1439"
"-2364372254638284214"	"2021"
"5585143123473219567"	"2306"
"5585143123473219567"	"14077"
"5585143123473219567"	"12080"
"5585143123473219567"	"17262"
"-8531104937201265745"	"4185"
"-8531104937201265745"	"4183"
"-8574893947770882391"	"4031"
"-8574893947770882391"	"4032"
"-8574893947770882391"	"1483"
"564009563978777152"	"6098"
"564009563978777152"	"9338"
"3244624518097785869"	"16109"
"3244624518097785869"	"16103"
"3244624518097785869"	"11149"
"3244624518097785869"	"2189"
"3244624518097785869"	"9755"
"3244624518097785869"	"16107"
"3244624518097785869"	"16105"
"3244624518097785869"	"16108"
"3244624518097785869"	"16106"
"8233493505927651107"	"4221"
"8233493505927651107"	"483"
"8233493505927651107"	"10105"
"8233493505927651107"	"18232"
"-7723241537824497291"	"6453"
"-7723241537824497291"	"1936"
"-7723241537824497291"	"2813"
"-7723241537824497291"	"3317"
"-7723241537824497291"	"4016"
"-7723241537824497291"	"6452"
"-7723241537824497291"	"241"
"5023215591343920566"	"16955"
"5023215591343920566"	"6109"
"5023215591343920566"	"13318"
"5023215591343920566"	"16956"
"-4617626252802513340"	"483"
"-4617626252802513340"	"484"
"-4617626252802513340"	"6021"
"-6062552386509311912"	"2831"
"-6062552386509311912"	"1145"
"-6062552386509311912"	"1142"
"-6062552386509311912"	"1144"
"7527367309405002308"	"18026"
"2143959781768322124"	"6131"
"2143959781768322124"	"6130"
"621637110793391590"	"7791"
"621637110793391590"	"3254"
"621637110793391590"	"6099"
"-1127525944838097966"	"297"
"-1127525944838097966"	"11241"
"-1127525944838097966"	"13760"
"-1127525944838097966"	"13040"
"-1127525944838097966"	"13042"
"-1127525944838097966"	"13033"
"-1127525944838097966"	"13035"
"-1127525944838097966"	"13038"
"-1127525944838097966"	"13041"
"-1127525944838097966"	"13036"
"-1127525944838097966"	"13037"
"-1127525944838097966"	"13039"
"-1127525944838097966"	"13043"
"-1127525944838097966"	"13044"
"-1127525944838097966"	"13761"
"-1127525944838097966"	"6931"
"-1127525944838097966"	"13045"
"-1127525944838097966"	"13758"
"-5312560653861073020"	"10206"
"-5312560653861073020"	"2754"
"-5312560653861073020"	"6297"
"-5312560653861073020"	"10207"
"-5605315492068944042"	"9472"
"-5605315492068944042"	"7161"
"-5605315492068944042"	"6202"
"9211390500631637896"	"18589"
"9211390500631637896"	"6195"
"9211390500631637896"	"15506"
"9211390500631637896"	"10464"
"9211390500631637896"	"9917"
"9211390500631637896"	"14789"
"9211390500631637896"	"9116"
"9211390500631637896"	"5085"
"9211390500631637896"	"4963"
"9211390500631637896"	"15503"
"9211390500631637896"	"18324"
"9211390500631637896"	"18588"
"9211390500631637896"	"9435"
"9211390500631637896"	"15095"
"9211390500631637896"	"4922"
"9211390500631637896"	"933"
"9211390500631637896"	"1886"
"9211390500631637896"	"950"
"9211390500631637896"	"9006"
"9211390500631637896"	"2230"
"9211390500631637896"	"5483"
"9211390500631637896"	"17392"
"9211390500631637896"	"7708"
"9211390500631637896"	"2073"
"9211390500631637896"	"12307"
"9211390500631637896"	"13990"
"1955542657671406465"	"13703"
"1955542657671406465"	"14018"
"1955542657671406465"	"13702"
"735333771594595677"	"14872"
"735333771594595677"	"6297"
"-7454477479257435803"	"2890"
"-7454477479257435803"	"712"
"-7454477479257435803"	"834"
"-7454477479257435803"	"7130"
"-7454477479257435803"	"7129"
"-7454477479257435803"	"7131"
"-6388355264271834386"	"6538"
"-6388355264271834386"	"8736"
"9053740260663860944"	"11357"
"9053740260663860944"	"11360"
"9053740260663860944"	"12018"
"9053740260663860944"	"12209"
"9053740260663860944"	"10945"
"9053740260663860944"	"10043"
"-5085755615855730408"	"6500"
"-5085755615855730408"	"3"
"-5085755615855730408"	"1"
"-5085755615855730408"	"2"
"-5085755615855730408"	"10124"
"-4367326817450661218"	"11258"
"5419884065502255360"	"17193"
"5419884065502255360"	"130"
"-3055099900900343627"	"12423"
"-3055099900900343627"	"2754"
"-3055099900900343627"	"2755"
"-5532821643516687408"	"4668"
"-5532821643516687408"	"2977"
"-5532821643516687408"	"2259"
"-5532821643516687408"	"297"
"-5532821643516687408"	"9851"
"-5532821643516687408"	"9849"
"-5532821643516687408"	"8049"
"-5532821643516687408"	"9850"
"-8911180821409162451"	"2570"
"-8911180821409162451"	"2587"
"-8911180821409162451"	"2603"
"-8911180821409162451"	"2583"
"-8911180821409162451"	"2575"
"-8911180821409162451"	"2590"
"-8911180821409162451"	"928"
"-8911180821409162451"	"2588"
"-8911180821409162451"	"2594"
"-8911180821409162451"	"2491"
"-8911180821409162451"	"2571"
"1619039429731874570"	"5998"
"1619039429731874570"	"6549"
"-6161986969394420318"	"8931"
"-6161986969394420318"	"1150"
"-3853404113387134869"	"11670"
"-3853404113387134869"	"11671"
"-3853404113387134869"	"5989"
"-2869717489525171844"	"12596"
"-2869717489525171844"	"12597"
"-2869717489525171844"	"7019"
"-2869717489525171844"	"2259"
"-2869717489525171844"	"8803"
"-2869717489525171844"	"8804"
"-2869717489525171844"	"297"
"-8194884886177587302"	"483"
"-8194884886177587302"	"5479"
"-8194884886177587302"	"5483"
"3418914028943411131"	"16192"
"3418914028943411131"	"12390"
"3418914028943411131"	"4084"
"3418914028943411131"	"12388"
"4284649004718396451"	"13395"
"-6247807636850760456"	"2859"
"-6247807636850760456"	"297"
"-6247807636850760456"	"8881"
"-6247807636850760456"	"8882"
"-6247807636850760456"	"8884"
"-6247807636850760456"	"8880"
"-5053375512568543969"	"2687"
"-5053375512568543969"	"2699"
"-5053375512568543969"	"2693"
"-5053375512568543969"	"2695"
"-5053375512568543969"	"1962"
"-5053375512568543969"	"1946"
"-5053375512568543969"	"10452"
"-5053375512568543969"	"2259"
"-5053375512568543969"	"297"
"-9055879592039017249"	"1696"
"-9055879592039017249"	"1656"
"-9055879592039017249"	"1657"
"-9055879592039017249"	"1699"
"-9055879592039017249"	"1676"
"-6865032565796748699"	"8164"
"-6865032565796748699"	"4409"
"-6865032565796748699"	"8175"
"-6865032565796748699"	"36"
"-6865032565796748699"	"8163"
"8802670806529502835"	"18433"
"8802670806529502835"	"18434"
"4913950505531817381"	"10925"
"4913950505531817381"	"16909"
"4913950505531817381"	"5376"
"4913950505531817381"	"16908"
"4913950505531817381"	"16907"
"-8870496592016974587"	"2701"
"-8870496592016974587"	"2706"
"-8870496592016974587"	"2715"
"-8870496592016974587"	"2719"
"-8870496592016974587"	"1283"
"-8870496592016974587"	"2713"
"-8870496592016974587"	"2720"
"5676242339415696487"	"2891"
"5676242339415696487"	"17315"
"5676242339415696487"	"2893"
"5676242339415696487"	"2906"
"5676242339415696487"	"17316"
"5676242339415696487"	"3317"
"-7795104145569461525"	"6391"
"-7795104145569461525"	"6392"
"-7795104145569461525"	"6393"
"-7795104145569461525"	"6394"
"-7795104145569461525"	"6109"
"3977916920798513363"	"16495"
"3977916920798513363"	"12005"
"3977916920798513363"	"12007"
"-4634393773107864734"	"53"
"-4634393773107864734"	"6430"
"-4634393773107864734"	"3443"
"-4634393773107864734"	"9006"
"-4634393773107864734"	"1053"
"-4634393773107864734"	"4744"
"-4634393773107864734"	"4685"
"-4634393773107864734"	"9607"
"-4634393773107864734"	"7815"
"-4634393773107864734"	"7816"
"562474071848991076"	"6207"
"562474071848991076"	"485"
"562474071848991076"	"2906"
"562474071848991076"	"1790"
"2007985770655079458"	"13303"
"2007985770655079458"	"14482"
"2007985770655079458"	"2203"
"2007985770655079458"	"1595"
"2007985770655079458"	"3803"
"9060406091306601688"	"18117"
"4854644692515831998"	"16882"
"4854644692515831998"	"13702"
"-27127465578060112"	"9385"
"-27127465578060112"	"1142"
"-27127465578060112"	"13328"
"-5860754846925802701"	"7018"
"-5860754846925802701"	"9465"
"-5860754846925802701"	"7667"
"-5860754846925802701"	"1647"
"3839673571588741639"	"2"
"3200057696232528722"	"16082"
"3200057696232528722"	"9544"
"3196663768808374141"	"16074"
"3196663768808374141"	"16075"
"-4967906594537230573"	"2233"
"-4967906594537230573"	"10500"
"-4967906594537230573"	"6077"
"-4967906594537230573"	"1946"
"-4967906594537230573"	"1098"
"6479647744430015447"	"2899"
"6479647744430015447"	"3120"
"6479647744430015447"	"5126"
"6479647744430015447"	"12259"
"6479647744430015447"	"9604"
"6479647744430015447"	"3073"
"6479647744430015447"	"3917"
"6479647744430015447"	"1142"
"6479647744430015447"	"4572"
"-475093268658479309"	"14194"
"-475093268658479309"	"14192"
"-475093268658479309"	"14191"
"-475093268658479309"	"14193"
"-475093268658479309"	"4786"
"-475093268658479309"	"7219"
"2707692795518285071"	"15847"
"8256721828910616389"	"7268"
"8256721828910616389"	"14264"
"8256721828910616389"	"1507"
"8256721828910616389"	"14212"
"8256721828910616389"	"2324"
"8256721828910616389"	"11416"
"8256721828910616389"	"535"
"8256721828910616389"	"10623"
"8256721828910616389"	"14852"
"1698483045954744258"	"10934"
"1698483045954744258"	"8988"
"-7173592296681882204"	"7589"
"-7173592296681882204"	"3356"
"-7173592296681882204"	"7590"
"8382975367682905247"	"13345"
"8382975367682905247"	"5794"
"8382975367682905247"	"1166"
"8382975367682905247"	"3033"
"8382975367682905247"	"5788"
"8382975367682905247"	"5998"
"8970636659854883285"	"7268"
"8970636659854883285"	"17012"
"8970636659854883285"	"535"
"8970636659854883285"	"3785"
"8970636659854883285"	"2481"
"587629030482776779"	"14804"
"587629030482776779"	"14805"
"587629030482776779"	"304"
"587629030482776779"	"7132"
"587629030482776779"	"9453"
"-7305935062523076867"	"7386"
"-7305935062523076867"	"7368"
"-7305935062523076867"	"7378"
"-7305935062523076867"	"7382"
"-7305935062523076867"	"7390"
"-7305935062523076867"	"7391"
"-7305935062523076867"	"7369"
"-7305935062523076867"	"304"
"-7305935062523076867"	"2607"
"-7305935062523076867"	"729"
"-7305935062523076867"	"7389"
"-7305935062523076867"	"4466"
"4463882674882175167"	"16710"
"4463882674882175167"	"16709"
"-3159377930626163700"	"1150"
"-3159377930626163700"	"1142"
"-3159377930626163700"	"1157"
"-3159377930626163700"	"9643"
"-7866416472238112790"	"6189"
"-7866416472238112790"	"6195"
"-7866416472238112790"	"6196"
"-7866416472238112790"	"6193"
"4465536822655971344"	"1150"
"4465536822655971344"	"1142"
"4465536822655971344"	"1157"
"4465536822655971344"	"9643"
"2391996285989380025"	"4079"
"2391996285989380025"	"15662"
"2391996285989380025"	"15663"
"2391996285989380025"	"15664"
"2391996285989380025"	"594"
"2391996285989380025"	"13435"
"-4626058579617190840"	"10943"
"-4626058579617190840"	"10951"
"-4626058579617190840"	"10944"
"-4626058579617190840"	"10942"
"-4626058579617190840"	"10947"
"-4626058579617190840"	"10945"
"-4626058579617190840"	"10953"
"-4626058579617190840"	"4188"
"-6751278663907923034"	"8286"
"-6119471415637852701"	"9018"
"-2959819509368176837"	"11309"
"-2959819509368176837"	"1583"
"-2959819509368176837"	"1570"
"-2959819509368176837"	"1563"
"-2959819509368176837"	"2786"
"-2959819509368176837"	"1579"
"-2959819509368176837"	"8159"
"-2959819509368176837"	"8122"
"-2959819509368176837"	"6491"
"4317505010740816649"	"16638"
"4317505010740816649"	"10112"
"4317505010740816649"	"6825"
"4317505010740816649"	"3488"
"4317505010740816649"	"8107"
"4317505010740816649"	"16636"
"4317505010740816649"	"7205"
"4317505010740816649"	"8108"
"4317505010740816649"	"16637"
"-6864151127046157660"	"8179"
"-6864151127046157660"	"8177"
"-6864151127046157660"	"8178"
"-6864151127046157660"	"7186"
"-2007854671863603578"	"1803"
"-2007854671863603578"	"5423"
"-2007854671863603578"	"297"
"-2007854671863603578"	"8988"
"-2007854671863603578"	"1790"
"-2007854671863603578"	"11682"
"-2007854671863603578"	"13244"
"-5615919662007991178"	"4995"
"5713044218766232811"	"10934"
"5713044218766232811"	"17329"
"5713044218766232811"	"14118"
"5713044218766232811"	"14119"
"5713044218766232811"	"9033"
"5713044218766232811"	"4744"
"5713044218766232811"	"10049"
"6753792424959633017"	"7419"
"6753792424959633017"	"6825"
"6753792424959633017"	"8932"
"9007576609156077388"	"4163"
"9007576609156077388"	"15"
"9007576609156077388"	"4143"
"9007576609156077388"	"17945"
"9007576609156077388"	"18513"
"9007576609156077388"	"18514"
"-3001265267975368646"	"12446"
"-3001265267975368646"	"12447"
"-3001265267975368646"	"12449"
"-3001265267975368646"	"8555"
"-3001265267975368646"	"6686"
"-3001265267975368646"	"2962"
"-3001265267975368646"	"4537"
"-3001265267975368646"	"712"
"-3001265267975368646"	"10228"
"-3001265267975368646"	"2952"
"-3001265267975368646"	"4564"
"-3001265267975368646"	"4654"
"7225315477726738383"	"17909"
"7225315477726738383"	"17910"
"7225315477726738383"	"17911"
"7225315477726738383"	"9516"
"7225315477726738383"	"11614"
"7225315477726738383"	"6357"
"7225315477726738383"	"7840"
"7225315477726738383"	"12351"
"7225315477726738383"	"17914"
"7225315477726738383"	"12638"
"7225315477726738383"	"4228"
"7225315477726738383"	"2843"
"7225315477726738383"	"7334"
"7225315477726738383"	"17917"
"7225315477726738383"	"5126"
"7225315477726738383"	"36"
"7225315477726738383"	"9747"
"7225315477726738383"	"17916"
"7225315477726738383"	"1059"
"7225315477726738383"	"2164"
"7225315477726738383"	"5114"
"7225315477726738383"	"15634"
"7225315477726738383"	"7961"
"7225315477726738383"	"12956"
"-1964659957025433859"	"6216"
"-6561108675404099415"	"8612"
"8409014804587651307"	"8977"
"-1392328152187448660"	"13628"
"-1392328152187448660"	"13625"
"-1392328152187448660"	"3315"
