"Peptide Groups Peptide Group ID"	"Consensus Features "
"15848"	"319453"
"15861"	"432541"
"15863"	"370369"
"15863"	"498448"
"15864"	"379292"
"15864"	"379293"
"15911"	"304524"
"15919"	"349147"
"15919"	"349148"
"15643"	"180057"
"15643"	"341190"
"15641"	"170840"
"14707"	"343682"
"14723"	"108080"
"14724"	"415547"
"14726"	"95448"
"14763"	"486369"
"14791"	"418756"
"14846"	"193213"
"14857"	"401713"
"14857"	"507152"
"14859"	"9982"
"14859"	"302502"
"14884"	"168313"
"14906"	"278998"
"14906"	"278999"
"14908"	"328876"
"14913"	"341956"
"14920"	"263964"
"14920"	"454075"
"14938"	"352684"
"14942"	"392457"
"14948"	"206344"
"15574"	"258127"
"15642"	"171078"
"15642"	"394694"
"15922"	"146503"
"15925"	"331859"
"15926"	"338883"
"15926"	"338885"
"16248"	"169997"
"16251"	"211104"
"16255"	"188974"
"16255"	"188977"
"16284"	"442025"
"16291"	"444506"
"16314"	"220323"
"16337"	"219672"
"16342"	"377190"
"16342"	"500220"
"16376"	"315561"
"16404"	"290105"
"16406"	"281796"
"16406"	"281799"
"16431"	"408714"
"16444"	"266627"
"16445"	"10328"
"16445"	"10329"
"16445"	"10330"
"16445"	"10331"
"16445"	"302529"
"16445"	"302530"
"16445"	"302531"
"16445"	"302532"
"16445"	"302533"
"16445"	"302534"
"16445"	"302538"
"16453"	"324737"
"16471"	"340057"
"16473"	"239964"
"16473"	"437723"
"16513"	"277644"
"16525"	"395750"
"16220"	"68354"
"16220"	"330684"
"16220"	"330755"
"16206"	"457952"
"16194"	"294199"
"16193"	"339021"
"15927"	"344020"
"15929"	"331210"
"15932"	"497936"
"15938"	"437366"
"15939"	"445207"
"15950"	"238584"
"15956"	"216250"
"15969"	"294431"
"15970"	"363977"
"15979"	"117424"
"15979"	"117425"
"15988"	"406564"
"16027"	"326522"
"14692"	"199624"
"16034"	"236173"
"16077"	"280413"
"16077"	"280516"
"16080"	"404347"
"16081"	"437222"
"16114"	"217207"
"16125"	"211378"
"16126"	"307439"
"16126"	"476165"
"16126"	"476166"
"16162"	"229692"
"16168"	"301011"
"16179"	"260761"
"48146"	"369759"
"14684"	"288791"
"13533"	"316091"
"13557"	"414732"
"13564"	"409357"
"13564"	"409358"
"13566"	"418671"
"13582"	"72525"
"13582"	"72528"
"13582"	"72705"
"13582"	"331036"
"13583"	"453670"
"13594"	"303269"
"13594"	"474422"
"13614"	"278208"
"13618"	"341701"
"13618"	"341739"
"13646"	"87605"
"13647"	"385271"
"13648"	"305823"
"13650"	"409366"
"13651"	"207954"
"13681"	"301316"
"13681"	"301317"
"13800"	"389063"
"13835"	"148424"
"13839"	"275770"
"13840"	"293343"
"13530"	"187340"
"13530"	"347135"
"13854"	"222085"
"13511"	"377204"
"13166"	"321605"
"13166"	"449765"
"13169"	"315673"
"13171"	"344566"
"13179"	"361450"
"13179"	"361451"
"13221"	"255120"
"13233"	"409805"
"13238"	"175111"
"13242"	"417104"
"13243"	"317819"
"13253"	"278556"
"13256"	"137297"
"13280"	"455915"
"13281"	"454909"
"13300"	"383296"
"13321"	"267649"
"13330"	"226264"
"13330"	"427540"
"13348"	"214742"
"13364"	"158254"
"13372"	"246009"
"13373"	"215386"
"13387"	"476888"
"13415"	"199638"
"13465"	"82612"
"13467"	"178613"
"13510"	"338458"
"13510"	"338461"
"13864"	"320056"
"13870"	"500996"
"14431"	"197150"
"14459"	"155337"
"14477"	"301370"
"14480"	"326170"
"14480"	"326171"
"14483"	"173984"
"14484"	"437368"
"14506"	"281548"
"14506"	"463464"
"14513"	"200105"
"14552"	"475291"
"14555"	"326180"
"14562"	"127327"
"14567"	"406583"
"14582"	"342246"
"14583"	"373280"
"14584"	"125333"
"14602"	"421671"
"14612"	"243121"
"14614"	"342025"
"14617"	"171496"
"14621"	"239133"
"14640"	"241806"
"14427"	"192134"
"14427"	"192135"
"14427"	"192136"
"14427"	"406958"
"14364"	"404044"
"14351"	"454908"
"14350"	"466083"
"13892"	"225957"
"13901"	"183122"
"13924"	"325006"
"13928"	"225080"
"13957"	"269526"
"13957"	"457060"
"13957"	"457061"
"14028"	"412256"
"14028"	"412259"
"14029"	"398782"
"14041"	"198676"
"14047"	"278551"
"14047"	"278552"
"14047"	"278553"
"14081"	"178266"
"14086"	"453854"
"14114"	"207929"
"14125"	"44331"
"14140"	"214293"
"14191"	"381616"
"14197"	"46711"
"14197"	"319797"
"14334"	"453960"
"14339"	"439787"
"14341"	"267500"
"14341"	"455981"
"14349"	"130187"
"48147"	"411035"
"186213"	"308336"
"186213"	"476457"
"186213"	"476458"
"59041"	"424935"
"59051"	"301962"
"59056"	"374636"
"50676"	"16486"
"50676"	"16489"
"59067"	"404539"
"59081"	"496401"
"59105"	"418919"
"59108"	"311212"
"50642"	"451041"
"50632"	"411393"
"59127"	"426725"
"59016"	"314870"
"50627"	"397121"
"50618"	"387097"
"59132"	"318516"
"59137"	"296872"
"59137"	"431333"
"50583"	"215286"
"50583"	"215287"
"50583"	"215288"
"59142"	"38273"
"59142"	"251569"
"50579"	"328364"
"59146"	"493475"
"59159"	"397162"
"59162"	"278262"
"59128"	"301885"
"59128"	"301887"
"59128"	"301955"
"59003"	"384072"
"59003"	"502289"
"58910"	"455677"
"58912"	"197841"
"50798"	"294744"
"58913"	"273849"
"58914"	"454901"
"50784"	"239859"
"50784"	"239860"
"50775"	"434179"
"50775"	"516061"
"58915"	"306448"
"58918"	"386741"
"50757"	"325213"
"50753"	"287385"
"50748"	"312006"
"58945"	"474848"
"58946"	"253897"
"58951"	"289301"
"58957"	"405336"
"58967"	"412747"
"58989"	"314804"
"58990"	"370337"
"50746"	"280052"
"58991"	"302185"
"58999"	"512054"
"50573"	"227456"
"50573"	"227458"
"50566"	"101981"
"59556"	"383984"
"59558"	"372772"
"50448"	"239755"
"50446"	"324294"
"59574"	"1499"
"59649"	"269844"
"59656"	"185824"
"59682"	"271550"
"59702"	"278050"
"59703"	"217972"
"50396"	"230785"
"50386"	"314561"
"59716"	"164253"
"59716"	"390139"
"59716"	"390140"
"59720"	"259789"
"59753"	"182780"
"50377"	"434049"
"59796"	"278923"
"59802"	"226580"
"59802"	"226634"
"59868"	"321695"
"59880"	"344919"
"59900"	"199262"
"59910"	"279828"
"59931"	"240485"
"59931"	"240486"
"59931"	"240487"
"59931"	"240488"
"53161"	"298947"
"50451"	"371724"
"58897"	"314192"
"50464"	"405111"
"50493"	"379863"
"59225"	"89093"
"59225"	"89263"
"50560"	"435523"
"50558"	"401070"
"59255"	"334106"
"59256"	"332066"
"59257"	"205655"
"50548"	"359705"
"50548"	"359707"
"59322"	"368559"
"59323"	"251771"
"59327"	"61147"
"59327"	"61450"
"59328"	"160362"
"50537"	"456582"
"50537"	"456583"
"50537"	"456585"
"50537"	"456587"
"50537"	"456588"
"50537"	"456589"
"50537"	"456591"
"50537"	"456641"
"50537"	"456644"
"50537"	"456646"
"50537"	"456647"
"50537"	"456648"
"50537"	"456651"
"50537"	"456653"
"50537"	"519205"
"50537"	"519207"
"50537"	"519225"
"50537"	"519227"
"59402"	"330478"
"59441"	"411865"
"59448"	"395687"
"59453"	"236982"
"50525"	"410756"
"50512"	"232695"
"50506"	"428814"
"50490"	"435425"
"58878"	"383825"
"58876"	"267205"
"58250"	"451351"
"51002"	"414723"
"50996"	"264236"
"50996"	"454186"
"50996"	"454187"
"50996"	"454189"
"50996"	"454190"
"50996"	"454235"
"58294"	"413650"
"58298"	"64590"
"58298"	"263028"
"58359"	"467026"
"58364"	"377328"
"58371"	"111567"
"58371"	"111569"
"58375"	"418708"
"58380"	"318856"
"58385"	"339952"
"58385"	"488489"
"58392"	"428466"
"58416"	"161705"
"58427"	"140869"
"50973"	"210607"
"50973"	"210608"
"50973"	"365932"
"50973"	"496329"
"58432"	"375528"
"50972"	"330652"
"50972"	"330685"
"50972"	"330686"
"50972"	"330687"
"50972"	"330688"
"50972"	"330689"
"50972"	"330690"
"50972"	"330691"
"50972"	"330693"
"50972"	"330694"
"50972"	"330695"
"50972"	"330763"
"50972"	"330764"
"50972"	"330766"
"50972"	"330767"
"50972"	"330768"
"50972"	"330769"
"50972"	"330770"
"50972"	"330773"
"50972"	"330774"
"50972"	"330898"
"50972"	"330899"
"50954"	"67567"
"50954"	"67571"
"50954"	"67572"
"50954"	"67573"
"50953"	"329039"
"50953"	"329068"
"50953"	"329069"
"50953"	"329070"
"50953"	"329071"
"50953"	"329072"
"50953"	"329073"
"50953"	"329075"
"50953"	"329118"
"50953"	"329122"
"50953"	"329159"
"50953"	"329160"
"50953"	"329162"
"50953"	"484751"
"50953"	"484756"
"50953"	"484758"
"50953"	"484759"
"50953"	"484760"
"50953"	"484761"
"50953"	"484762"
"50953"	"484764"
"50953"	"484766"
"50953"	"484769"
"50953"	"484786"
"50953"	"484788"
"50953"	"484789"
"50953"	"484790"
"50953"	"484791"
"50953"	"484793"
"50953"	"484794"
"50953"	"484795"
"50953"	"484818"
"50953"	"484822"
"50953"	"484823"
"50953"	"484827"
"50953"	"484828"
"50953"	"484830"
"50953"	"484831"
"50953"	"484852"
"50953"	"484853"
"50953"	"484856"
"50953"	"484857"
"50953"	"484860"
"50953"	"484863"
"50953"	"484878"
"50953"	"484883"
"50953"	"484909"
"58459"	"306693"
"50952"	"315200"
"50952"	"315202"
"50952"	"315203"
"50952"	"315206"
"50952"	"315248"
"50952"	"315251"
"50952"	"479527"
"50952"	"479528"
"50952"	"479531"
"50952"	"479533"
"50952"	"479535"
"50952"	"479553"
"50952"	"479554"
"50952"	"479555"
"50952"	"479557"
"50952"	"479561"
"50952"	"479563"
"50952"	"479587"
"50952"	"479595"
"50952"	"479638"
"50952"	"479642"
"50952"	"479658"
"50946"	"195991"
"51009"	"366203"
"58467"	"314051"
"58467"	"314126"
"51014"	"410964"
"58055"	"287058"
"58058"	"378769"
"58065"	"117659"
"51059"	"456153"
"58072"	"467749"
"58072"	"467794"
"58075"	"54915"
"58075"	"323787"
"51055"	"459172"
"58089"	"389088"
"58091"	"294358"
"58097"	"249061"
"58100"	"459466"
"51044"	"101631"
"51044"	"348771"
"51043"	"294222"
"51043"	"294224"
"58173"	"376189"
"58182"	"253380"
"58188"	"189792"
"58229"	"404193"
"51041"	"373907"
"51040"	"263388"
"58234"	"247396"
"58234"	"442794"
"51033"	"251116"
"51019"	"172538"
"51015"	"261690"
"58239"	"300728"
"58248"	"379037"
"58249"	"403622"
"59938"	"356438"
"50945"	"404577"
"58474"	"103750"
"58695"	"380025"
"58720"	"366312"
"58724"	"383521"
"50861"	"448906"
"58732"	"337631"
"58732"	"337738"
"50859"	"281093"
"50859"	"281094"
"58740"	"419322"
"58760"	"227103"
"58760"	"429149"
"58761"	"237945"
"58761"	"435805"
"58761"	"435806"
"58763"	"90120"
"58763"	"341247"
"58766"	"359326"
"58773"	"113393"
"50853"	"176248"
"58788"	"436461"
"58788"	"436462"
"58788"	"436463"
"58788"	"436464"
"58788"	"516458"
"58788"	"516459"
"58789"	"436417"
"58789"	"436452"
"58789"	"516355"
"58791"	"373627"
"50841"	"450785"
"58824"	"261752"
"58837"	"352854"
"58845"	"244095"
"58845"	"440438"
"58854"	"513718"
"58866"	"382320"
"50876"	"311469"
"58664"	"379392"
"50939"	"175088"
"50939"	"175089"
"50939"	"175090"
"50939"	"175091"
"50939"	"175092"
"58481"	"487742"
"58510"	"219128"
"58516"	"254117"
"58533"	"282902"
"58533"	"463614"
"58541"	"266676"
"58542"	"424627"
"58545"	"168697"
"58568"	"470793"
"50917"	"258395"
"58581"	"385255"
"58582"	"273455"
"58598"	"463653"
"50896"	"458550"
"50885"	"284445"
"50885"	"421782"
"58602"	"280939"
"50880"	"294278"
"58626"	"379058"
"58642"	"194717"
"50879"	"410568"
"58657"	"247693"
"58657"	"247694"
"58665"	"378708"
"59956"	"230158"
"59956"	"230159"
"59956"	"230160"
"59957"	"329334"
"61451"	"220739"
"61451"	"220740"
"61451"	"220863"
"61470"	"99407"
"61470"	"99410"
"61470"	"347164"
"49959"	"258574"
"61481"	"217039"
"61481"	"371972"
"61493"	"298730"
"61526"	"203473"
"61546"	"207369"
"61546"	"415592"
"61547"	"245987"
"61547"	"245988"
"61556"	"195297"
"61562"	"293336"
"49950"	"448473"
"61563"	"504617"
"49945"	"382738"
"61575"	"338768"
"61577"	"205804"
"61611"	"224027"
"61613"	"323837"
"61632"	"22080"
"61638"	"286039"
"61638"	"286040"
"61642"	"157184"
"61642"	"157185"
"61659"	"236575"
"61659"	"389769"
"49942"	"188676"
"61689"	"324975"
"61709"	"123374"
"61709"	"123537"
"61709"	"123539"
"61709"	"123541"
"61709"	"123542"
"61709"	"123543"
"61709"	"123545"
"61709"	"123546"
"61709"	"123549"
"61709"	"123551"
"61709"	"123699"
"61709"	"123700"
"61709"	"123703"
"61443"	"369726"
"61712"	"110082"
"61712"	"110083"
"61712"	"110084"
"61712"	"110086"
"61434"	"359245"
"61037"	"291759"
"61066"	"281336"
"61066"	"281337"
"61066"	"281338"
"61066"	"281339"
"61066"	"420157"
"61104"	"319347"
"61104"	"319348"
"61108"	"335756"
"49994"	"185889"
"61116"	"229768"
"61117"	"335019"
"61139"	"254275"
"61144"	"148651"
"61144"	"380904"
"61151"	"177750"
"61154"	"160749"
"61154"	"326842"
"61156"	"162763"
"61156"	"328708"
"49978"	"200918"
"61176"	"455779"
"61177"	"335002"
"61180"	"440296"
"49975"	"307743"
"49973"	"355940"
"61259"	"156832"
"61259"	"156833"
"61274"	"257322"
"61308"	"243484"
"61376"	"115786"
"61376"	"115787"
"49964"	"301441"
"49964"	"473752"
"61033"	"157416"
"61779"	"357415"
"49934"	"468760"
"49914"	"505163"
"62071"	"156846"
"62093"	"433310"
"62095"	"238494"
"49903"	"417561"
"49899"	"377414"
"62120"	"206965"
"62124"	"161284"
"62124"	"388630"
"62140"	"138787"
"62192"	"378049"
"62293"	"256109"
"62293"	"256110"
"62300"	"145794"
"62300"	"378783"
"62306"	"175269"
"62306"	"397642"
"62323"	"82558"
"62325"	"251296"
"62325"	"251297"
"62396"	"88063"
"62406"	"215475"
"62406"	"370906"
"62406"	"370910"
"62518"	"163768"
"62518"	"329874"
"62518"	"329875"
"62522"	"275474"
"62529"	"307982"
"62651"	"316009"
"62651"	"479891"
"62662"	"271227"
"61780"	"255544"
"62069"	"124542"
"62069"	"124717"
"49918"	"305443"
"49918"	"475414"
"61833"	"119728"
"61833"	"360618"
"61850"	"230725"
"61862"	"77240"
"61862"	"333729"
"61877"	"127837"
"61880"	"228878"
"61898"	"209320"
"61904"	"150894"
"49920"	"262905"
"61905"	"9559"
"61910"	"34367"
"61910"	"312802"
"61910"	"312803"
"61910"	"312804"
"61923"	"118139"
"61923"	"359040"
"61934"	"175057"
"61943"	"36230"
"61943"	"314582"
"61971"	"284998"
"61977"	"324206"
"62005"	"226661"
"62005"	"226662"
"62007"	"95297"
"62007"	"344258"
"62008"	"405051"
"62058"	"341245"
"60986"	"353296"
"60975"	"84756"
"60975"	"84757"
"60288"	"107462"
"60316"	"212709"
"60327"	"245591"
"60328"	"234855"
"60328"	"388769"
"60338"	"303792"
"60343"	"150957"
"60343"	"382879"
"50268"	"227889"
"50268"	"227890"
"60348"	"245529"
"50266"	"378416"
"60349"	"228071"
"60349"	"228072"
"60349"	"228073"
"60349"	"228074"
"60349"	"228075"
"60349"	"228076"
"60349"	"382478"
"60349"	"382479"
"60349"	"382481"
"60352"	"220673"
"60352"	"375020"
"60361"	"363184"
"60375"	"146753"
"60375"	"378394"
"60393"	"190241"
"60408"	"149599"
"60408"	"149600"
"60408"	"149601"
"60408"	"149602"
"60408"	"149757"
"60408"	"149758"
"60408"	"149759"
"60408"	"149760"
"60408"	"149761"
"60408"	"149762"
"60408"	"149763"
"60408"	"149764"
"60408"	"149765"
"60408"	"149766"
"60408"	"149767"
"60408"	"149768"
"60408"	"149769"
"60408"	"149922"
"60408"	"149923"
"60408"	"149924"
"60408"	"149925"
"60408"	"149928"
"60408"	"149929"
"60408"	"149930"
"60408"	"149931"
"60408"	"149932"
"60408"	"149933"
"60408"	"149934"
"60408"	"149935"
"60408"	"149936"
"60408"	"150087"
"60408"	"150089"
"60408"	"150091"
"60408"	"150092"
"60408"	"150096"
"60408"	"150097"
"60408"	"150099"
"60408"	"150100"
"60408"	"150232"
"60408"	"150233"
"60408"	"150236"
"60408"	"150237"
"60408"	"150240"
"60408"	"150241"
"60408"	"150244"
"60408"	"150345"
"60408"	"150346"
"60408"	"150350"
"60408"	"150351"
"60408"	"150354"
"60408"	"150356"
"60408"	"150434"
"60408"	"150436"
"60408"	"150439"
"60408"	"150440"
"60408"	"150442"
"60408"	"150445"
"60408"	"150524"
"60408"	"150529"
"60408"	"150531"
"60408"	"150532"
"60408"	"150581"
"60408"	"150582"
"60408"	"150583"
"60408"	"150584"
"60408"	"150586"
"60408"	"150587"
"60408"	"381387"
"60408"	"381388"
"60408"	"381389"
"60408"	"381428"
"60408"	"381429"
"60408"	"381430"
"60408"	"381431"
"60408"	"381432"
"60408"	"381433"
"60408"	"381434"
"60408"	"381435"
"60408"	"381436"
"60408"	"381439"
"60408"	"381440"
"60408"	"381441"
"60408"	"381471"
"60408"	"381472"
"60408"	"381473"
"60408"	"381474"
"60408"	"381475"
"60408"	"381477"
"60408"	"381479"
"60408"	"381480"
"60408"	"381481"
"60408"	"381482"
"60408"	"381513"
"60408"	"381514"
"60408"	"381515"
"60408"	"381519"
"60408"	"381520"
"60408"	"381521"
"60408"	"381522"
"60408"	"381523"
"60408"	"381576"
"60408"	"381577"
"60408"	"381578"
"60408"	"381646"
"60408"	"381647"
"60408"	"381648"
"60408"	"381738"
"60408"	"381794"
"60428"	"314133"
"60460"	"206740"
"50257"	"242052"
"60500"	"257210"
"60500"	"257211"
"60500"	"404397"
"60531"	"158918"
"60532"	"232027"
"50236"	"253964"
"50227"	"370939"
"60269"	"332638"
"60266"	"288669"
"60266"	"466813"
"59986"	"240667"
"59986"	"438067"
"60008"	"87816"
"60008"	"339436"
"60013"	"275115"
"60013"	"275116"
"60052"	"314525"
"60073"	"367072"
"60095"	"275743"
"60134"	"241634"
"60143"	"208008"
"60143"	"208082"
"60150"	"412171"
"60151"	"168398"
"50317"	"330397"
"60154"	"247573"
"50316"	"191885"
"50315"	"402847"
"60179"	"304626"
"60185"	"386930"
"60185"	"386931"
"60203"	"320257"
"50313"	"287242"
"50310"	"425145"
"60206"	"200501"
"60239"	"300661"
"60239"	"300662"
"60239"	"300663"
"60239"	"433341"
"60239"	"433343"
"60239"	"433344"
"60239"	"433422"
"60239"	"515908"
"60254"	"167471"
"60254"	"391631"
"60263"	"85528"
"60263"	"338414"
"50301"	"99031"
"50287"	"522823"
"60265"	"263587"
"50286"	"333158"
"60564"	"295490"
"50215"	"411827"
"50094"	"183118"
"50084"	"462626"
"60733"	"303019"
"60737"	"314560"
"60742"	"168147"
"60742"	"168148"
"60743"	"164867"
"60744"	"172252"
"60752"	"330481"
"60773"	"191196"
"60773"	"191198"
"60773"	"191199"
"60773"	"191200"
"60773"	"191338"
"60773"	"191339"
"60773"	"191341"
"60773"	"348922"
"60773"	"348977"
"60796"	"384982"
"60813"	"177621"
"60813"	"177622"
"60813"	"338726"
"60813"	"338727"
"60822"	"123662"
"50072"	"309330"
"60832"	"187774"
"60885"	"15608"
"60885"	"15609"
"60885"	"304885"
"60910"	"433755"
"60910"	"503622"
"50060"	"476305"
"60912"	"185825"
"50056"	"246082"
"50056"	"246152"
"60916"	"195231"
"60916"	"195233"
"60938"	"96966"
"60940"	"160858"
"60940"	"388277"
"50032"	"467021"
"60967"	"296688"
"60716"	"187232"
"60716"	"187233"
"60565"	"78214"
"60565"	"272121"
"50110"	"389807"
"60710"	"224479"
"60710"	"378571"
"60710"	"378669"
"60710"	"378670"
"60710"	"378671"
"60710"	"500619"
"60710"	"500620"
"60596"	"317893"
"60613"	"156513"
"60628"	"198406"
"60628"	"198415"
"60628"	"198416"
"60628"	"198417"
"60628"	"198492"
"60628"	"198501"
"50204"	"195475"
"50204"	"409762"
"50203"	"110110"
"50203"	"110269"
"50203"	"354146"
"50203"	"354226"
"50203"	"354227"
"50203"	"354228"
"50203"	"354229"
"50203"	"354230"
"50203"	"354231"
"50203"	"354232"
"50203"	"354233"
"50203"	"354235"
"50203"	"354236"
"50203"	"354237"
"50203"	"354305"
"50203"	"354306"
"50203"	"354308"
"50203"	"354310"
"50203"	"354311"
"50203"	"354312"
"50203"	"354313"
"50203"	"354315"
"50203"	"354317"
"60631"	"329798"
"60631"	"329799"
"60631"	"329800"
"60632"	"347782"
"60632"	"347786"
"60632"	"347789"
"60632"	"347791"
"60632"	"347825"
"60632"	"347829"
"60632"	"347830"
"60632"	"466218"
"60632"	"520642"
"60634"	"101007"
"60635"	"154602"
"60636"	"443641"
"60636"	"517487"
"60636"	"517488"
"60637"	"241725"
"60637"	"241726"
"60637"	"438455"
"60638"	"449058"
"60638"	"449060"
"60638"	"449061"
"60638"	"518036"
"60638"	"518037"
"60644"	"224245"
"60644"	"224247"
"50180"	"203725"
"60666"	"187330"
"60666"	"187331"
"60666"	"187333"
"60666"	"187470"
"60669"	"169703"
"60669"	"169705"
"60669"	"169706"
"60669"	"169707"
"60669"	"169711"
"60669"	"333480"
"60669"	"333481"
"60669"	"333482"
"60669"	"333483"
"60669"	"333484"
"60669"	"333487"
"60669"	"486279"
"60670"	"216142"
"60670"	"216144"
"60678"	"325765"
"60678"	"452834"
"60680"	"350354"
"60688"	"181190"
"60705"	"244506"
"60709"	"342288"
"60709"	"342371"
"60709"	"342374"
"60709"	"342375"
"60709"	"342428"
"60709"	"342431"
"60709"	"342537"
"60709"	"342540"
"60709"	"489113"
"60709"	"489156"
"60709"	"489159"
"60709"	"489161"
"50111"	"222337"
"49847"	"385382"
"51060"	"303069"
"51060"	"474175"
"54684"	"435774"
"52704"	"261122"
"52701"	"211299"
"54705"	"288069"
"52692"	"324430"
"52692"	"324524"
"52686"	"374619"
"54723"	"109483"
"54723"	"109485"
"54723"	"109685"
"54724"	"163427"
"54724"	"163428"
"54724"	"163554"
"52684"	"368111"
"54725"	"89091"
"52682"	"182517"
"54804"	"165299"
"54831"	"93994"
"54831"	"93999"
"54831"	"94146"
"54858"	"317777"
"54858"	"480403"
"54917"	"139925"
"54977"	"18574"
"54991"	"224021"
"55014"	"169311"
"55028"	"370355"
"55028"	"370356"
"54622"	"214648"
"54620"	"418550"
"54612"	"166732"
"54230"	"143476"
"52790"	"313000"
"54232"	"373557"
"54232"	"499542"
"54243"	"123619"
"54243"	"363047"
"54274"	"373266"
"54300"	"393839"
"52782"	"283922"
